eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
108.87,4.21,103.46,3.41,1829,0.0067049135,0.08520508,2.2989845,-0.010248858,0.15658364,0.6208988130092621,61,15616,561.2814062014222,999424
101.22,4.03,101.99,3.28,1820,0.007063622,0.092325844,2.2676032,-0.009792775,0.17141302,0.6232001781463623,62,15872,570.2829477377236,1015808
111.68,4.57,99.3,3.28,1797,0.007620143,0.09950765,2.2823908,-0.011206542,0.17483743,0.6165119111537933,63,16128,579.5373927280307,1032192
103.93,4.31,92.38,2.61,1841,0.007632381,0.10221354,2.278865,-0.008696132,0.17154641,0.6689747273921967,64,16384,588.4340633265674,1048576
109.41,4.61,105.36,3.4,1781,0.005451737,0.062276203,2.2640624,-0.007671417,0.19691771,0.5810400247573853,65,16640,597.6319291889668,1064960
107.49,4.78,99.87,3.29,1675,0.007846109,0.10491943,2.2343266,-0.011184473,0.17926133,0.6586596965789795,66,16896,607.4107606932521,1081344
104.97,4.12,97.83,3.3,1773,0.0068598376,0.0869751,2.2453127,-0.011579989,0.1539083,0.6679591238498688,67,17152,616.6504222340882,1097728
107.23,4.51,99.8,3.24,1798,0.0073002395,0.09667969,2.2500591,-0.010108388,0.18318854,0.6368841826915741,68,17408,625.7629033178091,1114112
106.99,4.11,97.89,3.46,1796,0.006464414,0.08125814,2.2530432,-0.010050567,0.15513776,0.6552370190620422,69,17664,634.8812686949968,1130496
109.86,4.96,104.16,4.56,1812,0.007704886,0.10469564,2.2216856,-0.012455661,0.16752379,0.6488138139247894,70,17920,643.9233087040484,1146880
108.27,4.81,97.71,2.98,1838,0.00637026,0.075276695,2.2321255,-0.0101086795,0.18859755,0.6311791241168976,71,18176,652.8371763378382,1163264
109.86,4.45,99.93,3.29,1828,0.007743437,0.10418701,2.2114775,-0.012641435,0.17190535,0.6404224038124084,72,18432,661.7966373227537,1179648
108.21,5.11,89.34,2.66,1844,0.0086758975,0.12145996,2.1842668,-0.013347026,0.19293089,0.6176047921180725,73,18688,670.6803599148989,1196032
110.53,4.9,99.89,3.56,1822,0.0077330233,0.10333252,2.2259781,-0.011709273,0.18238093,0.6836006343364716,74,18944,679.6706091910601,1212416
106.41,4.67,93.85,2.7,1823,0.007670739,0.10601807,2.2356598,-0.013665874,0.16842623,0.6705102920532227,75,19200,688.6552180424333,1228800
109.45,5.01,98.31,3.23,1709,0.007844668,0.101257324,2.2273386,-0.0133895725,0.1883382,0.652967780828476,76,19456,698.2372307106853,1245184
118.09,5.57,101.68,3.37,1766,0.008059134,0.106058754,2.2261837,-0.014096891,0.18809342,0.6503807306289673,77,19712,707.5113627836108,1261568
110.47,5.0,100.6,3.1,1799,0.007829475,0.10650635,2.2239459,-0.0113504445,0.18779881,0.6511472761631012,78,19968,716.6154179871082,1277952
114.73,5.32,95.09,2.98,1768,0.008941137,0.12937419,2.2212186,-0.016075445,0.17262416,0.6926352977752686,79,20224,725.8831593431532,1294336
