eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
151.78,9.52,121.31,6.48,457,0.013185803,0.17954509,2.0308297,-0.029872285,0.17729044,0.7341492176055908,144,36864,5630.842627182603,2359296
152.46,9.96,117.78,5.59,463,0.014486685,0.19248454,2.044101,-0.026116721,0.17824046,0.7221851050853729,145,37120,5666.211390737444,2375680
139.99,8.21,124.64,6.14,420,0.014027427,0.19551595,2.0559487,-0.026848419,0.17998941,0.744888573884964,146,37376,5705.1732605062425,2392064
147.86,9.07,131.75,6.81,429,0.011895497,0.16420491,2.0618494,-0.025223529,0.18180855,0.7434821724891663,147,37632,5743.308785349131,2408448
134.59,8.35,121.37,5.46,434,0.01349692,0.18288167,2.0353458,-0.028657151,0.19825633,0.7068155407905579,148,37888,5781.050716836005,2424832
148.25,9.1,119.81,5.42,444,0.014158741,0.18870036,2.0173333,-0.028489882,0.18042506,0.7517141252756119,149,38144,5817.88814438507,2441216
139.18,8.86,118.2,5.03,399,0.015878355,0.20957439,1.999142,-0.029259719,0.1884554,0.7334769070148468,150,38400,5858.863199617714,2457600
145.78,8.97,134.0,6.47,421,0.01424433,0.18868001,2.0198996,-0.027489796,0.1817608,0.7243785262107849,151,38656,5897.773448172957,2473984
155.45,9.85,119.62,5.83,435,0.013976968,0.19376628,2.0051033,-0.026203,0.18135084,0.7351578176021576,152,38912,5935.392742428929,2490368
145.02,9.89,132.21,6.76,426,0.012502126,0.16872151,1.9862434,-0.028442284,0.2197776,0.7474353611469269,153,39168,5973.79600007087,2506752
143.58,8.85,128.69,6.62,438,0.014288771,0.19299316,1.9999075,-0.029031498,0.18792331,0.7351663708686829,154,39424,6011.149563647807,2523136
155.87,10.07,122.18,6.17,438,0.015088095,0.20196533,1.9998258,-0.027147723,0.19029434,0.7329338490962982,155,39680,6048.483545538038,2539520
162.37,10.42,135.23,7.89,408,0.0143219745,0.1932373,1.9616534,-0.025833184,0.19200033,0.7553642243146896,156,39936,6088.592044498771,2555904
153.31,10.08,123.92,6.14,430,0.013186604,0.1766154,1.9802386,-0.024425888,0.1907198,0.7320285439491272,157,40192,6126.609259299934,2572288
150.7,8.97,119.52,5.88,454,0.014707464,0.20023601,1.9636345,-0.028614596,0.21175337,0.7341655790805817,158,40448,6162.623498462141,2588672
142.52,9.01,115.92,5.87,452,0.015526108,0.19681804,1.9708618,-0.02999301,0.20170398,0.7073144912719727,159,40704,6198.797698725015,2605056
144.79,8.43,124.69,6.51,422,0.01338734,0.1842448,1.9575272,-0.025968673,0.19410826,0.7434271275997162,160,40960,6237.586031064391,2621440
143.6,9.07,118.73,5.74,412,0.016181491,0.20621745,1.9647484,-0.028648173,0.19756685,0.7381951808929443,161,41216,6277.272591628134,2637824
149.06,9.48,121.09,6.01,449,0.0151421195,0.20703125,1.971119,-0.02811382,0.19153143,0.7515352070331573,162,41472,6313.709030941129,2654208
160.68,10.3,113.37,5.42,444,0.0135449665,0.1854655,1.954291,-0.024832621,0.1999474,0.7094163000583649,163,41728,6350.528946895152,2670592
148.69,9.47,122.58,6.67,445,0.013967776,0.18351237,1.9189367,-0.03105215,0.19801986,0.7568849176168442,164,41984,6387.27347003296,2686976
146.71,9.74,121.83,6.17,423,0.015383654,0.20727539,1.8856426,-0.027941382,0.2019911,0.7471094727516174,165,42240,6425.926846314222,2703360
150.26,9.74,145.71,7.78,422,0.012799118,0.17781575,1.926541,-0.026180683,0.20110805,0.736192375421524,166,42496,6464.7033556476235,2719744
157.95,10.24,130.35,7.34,404,0.014098336,0.18064372,1.8908238,-0.02546809,0.22952259,0.7392755448818207,167,42752,6505.177288357168,2736128
152.99,10.18,117.48,5.66,417,0.014925789,0.19696045,1.8949276,-0.030434506,0.18554436,0.7709525376558304,168,43008,6544.426848527044,2752512
154.9,10.17,133.53,6.92,375,0.013204553,0.1743571,1.9177438,-0.026715228,0.20204584,0.7447702586650848,169,43264,6588.0669205226,2768896
160.91,10.65,132.55,6.68,422,0.01528811,0.2043457,1.9077487,-0.027346158,0.19624661,0.7350099384784698,170,43520,6626.863718628883,2785280
144.47,9.23,138.17,7.87,394,0.01442182,0.19167073,1.9046715,-0.024593627,0.19551776,0.7520246654748917,171,43776,6668.4394803233445,2801664
155.07,10.68,133.04,7.1,406,0.015727645,0.20159912,1.9179043,-0.02740179,0.20850736,0.7659964263439178,172,44032,6708.701940212399,2818048
155.45,10.51,134.47,7.38,441,0.01569323,0.20658366,1.9125748,-0.028833074,0.1966214,0.7696423083543777,173,44288,6745.8392739109695,2834432
155.46,10.22,129.18,6.87,396,0.015455513,0.2041219,1.8988243,-0.027785279,0.2134916,0.753340482711792,174,44544,6787.212183259428,2850816
155.83,11.13,130.56,7.11,400,0.015735876,0.20452881,1.9404458,-0.028574632,0.20169538,0.7494273781776428,175,44800,6828.076454844326,2867200
148.63,9.66,128.87,6.51,413,0.014485344,0.1922404,1.9585756,-0.029344255,0.19245903,0.782794862985611,176,45056,6867.706816766411,2883584
